TIME                     OPNAM  # OPS/SEC p50(ms) p95(ms) p99(ms)    pMax
2020-11-10T23:05:41.698Z  read  1   270.0     2.0     3.3     4.7     6.8
2020-11-10T23:05:41.698Z write  1    63.0     3.0     4.5     5.0     5.0
2020-11-10T23:05:42.698Z  read  1   263.8     2.0     3.3     3.8     6.8
2020-11-10T23:05:42.698Z write  1    69.9     3.1     4.2     5.8     5.8
2020-11-10T23:05:43.698Z  read  1   255.2     2.0     3.1     3.4     5.0
2020-11-10T23:05:43.698Z write  1    77.1     3.3     4.5     4.7     4.7
2020-11-10T23:05:44.698Z  read  1   273.8     2.0     3.0     4.2     5.5
2020-11-10T23:05:44.698Z write  1    60.0     3.3     3.9     4.5     4.5
2020-11-10T23:05:45.698Z  read  1   264.1     2.0     3.1     3.9     4.5
2020-11-10T23:05:45.698Z write  1    69.0     3.1     4.5     5.8     5.8
2020-11-10T23:05:46.698Z  read  1   270.1     2.0     3.1     4.7     5.5
2020-11-10T23:05:46.698Z write  1    63.0     3.1     3.8     5.5     5.5
2020-11-10T23:05:47.698Z  read  1   262.1     2.0     3.4     4.5     8.9
2020-11-10T23:05:47.698Z write  1    70.0     3.3     4.5     6.3     6.3
2020-11-10T23:05:48.698Z  read  1   273.0     2.0     3.1     4.2     5.0
2020-11-10T23:05:48.698Z write  1    61.0     3.4     4.1     5.2     5.2
2020-11-10T23:05:49.698Z  read  1   271.9     2.0     3.3     3.7     3.7
2020-11-10T23:05:49.698Z write  1    60.0     3.0     4.5     6.8     6.8
2020-11-10T23:05:50.698Z  read  1   263.0     2.0     3.1     3.7     4.1
2020-11-10T23:05:50.698Z write  1    70.0     3.3     3.9     4.5     4.5
2020-11-10T23:05:51.698Z  read  1   263.0     2.0     3.1     3.9     4.5
2020-11-10T23:05:51.698Z write  1    71.0     3.1     4.2     6.0     6.0
2020-11-10T23:05:52.698Z  read  1   265.0     2.0     3.4     3.9     6.0
2020-11-10T23:05:52.698Z write  1    68.0     3.3     4.2     5.0     5.0
2020-11-10T23:05:53.698Z  read  1   270.0     2.1     3.3     4.2     5.0
2020-11-10T23:05:53.698Z write  1    62.0     3.1     4.1     4.7     4.7
2020-11-10T23:05:54.698Z  read  1   272.0     2.0     3.1     4.5     5.8
2020-11-10T23:05:54.698Z write  1    62.0     3.1     4.5     4.5     4.5
2020-11-10T23:05:55.698Z  read  1   268.9     2.0     3.1     3.7     3.8
2020-11-10T23:05:55.698Z write  1    64.0     3.1     4.2     5.0     5.0
2020-11-10T23:05:56.698Z  read  1   261.1     2.1     3.3     3.8     5.0
2020-11-10T23:05:56.698Z write  1    72.0     3.0     3.8     4.2     4.2
2020-11-10T23:05:57.698Z  read  1   255.9     2.1     3.3     3.7     5.2
2020-11-10T23:05:57.698Z write  1    77.0     3.3     4.5     6.0     6.0
2020-11-10T23:05:58.699Z  read  1   255.9     2.2     4.1    11.5    15.7
2020-11-10T23:05:58.699Z write  1    69.0     3.3    26.2    62.9    62.9
2020-11-10T23:05:59.698Z  read  1   257.2     2.4     4.5     6.6    12.1
2020-11-10T23:05:59.698Z write  1    76.1     3.5     6.3     8.9     8.9
2020-11-10T23:06:00.698Z  read  1   272.0     2.4     3.8     5.0     5.8
2020-11-10T23:06:00.698Z write  1    62.0     3.5     5.2     6.6     6.6
2020-11-10T23:06:01.699Z  read  1   267.9     2.4     4.1     6.6    22.0
2020-11-10T23:06:01.699Z write  1    64.0     3.5     8.4    18.9    18.9
2020-11-10T23:06:02.698Z  read  1   280.2     2.1     4.5     6.8    11.5
2020-11-10T23:06:02.698Z write  1    53.0     3.7     6.3     8.4     8.4
2020-11-10T23:06:03.698Z  read  1   275.0     2.1     5.2     7.6    10.0
2020-11-10T23:06:03.698Z write  1    58.0     3.5     7.6    10.0    10.0
2020-11-10T23:06:04.698Z  read  1   270.0     2.0     3.3     4.5     4.7
2020-11-10T23:06:04.698Z write  1    62.0     3.3     4.1     4.5     4.5
2020-11-10T23:06:05.698Z  read  1   278.1     2.1     3.3     4.7     5.8
2020-11-10T23:06:05.698Z write  1    56.0     3.3     4.7     7.9     7.9
2020-11-10T23:06:06.698Z  read  1   265.9     2.1     5.0     7.1    10.5
2020-11-10T23:06:06.698Z write  1    66.0     3.3     8.9    12.6    12.6
2020-11-10T23:06:07.699Z  read  1   268.9     2.1     3.3     5.5     7.1
2020-11-10T23:06:07.699Z write  1    65.0     3.3     5.2     7.6     7.6
2020-11-10T23:06:08.698Z  read  1   255.0     2.1     3.7     8.9    12.6
2020-11-10T23:06:08.698Z write  1    75.0     3.3    13.6    48.2    48.2
2020-11-10T23:06:09.698Z  read  1   272.0     2.1     4.1     9.4    17.8
2020-11-10T23:06:09.698Z write  1    61.0     3.3     5.5     9.4     9.4
2020-11-10T23:06:10.698Z  read  1   287.1     2.0     3.4     4.1     4.5
2020-11-10T23:06:10.698Z write  1    46.0     3.0     4.5     6.8     6.8
2020-11-10T23:06:11.699Z  read  1   250.9     2.0     3.4     3.8     5.8
2020-11-10T23:06:11.699Z write  1    82.0     3.3     5.0     7.6     7.6
2020-11-10T23:06:12.698Z  read  1   283.2     2.0     3.1     4.5     7.1
2020-11-10T23:06:12.698Z write  1    50.0     3.3     4.1     7.6     7.6
2020-11-10T23:06:13.698Z  read  1   265.9     2.0     3.1     4.1     5.5
2020-11-10T23:06:13.698Z write  1    67.0     3.3     4.5     4.5     4.5
2020-11-10T23:06:14.698Z  read  1   244.1     2.0     3.4     4.7     6.6
2020-11-10T23:06:14.698Z write  1    53.0     3.1     5.0    16.8    16.8
2020-11-10T23:06:15.698Z  read  1   112.0     2.0     3.4     4.5     5.0
2020-11-10T23:06:15.698Z write  1    25.0     3.3   771.8   838.9   838.9
2020-11-10T23:06:16.698Z  read  1   264.9     2.1     3.1     3.8     3.9
2020-11-10T23:06:16.698Z write  1    68.0     3.4     4.2     5.2     5.2
2020-11-10T23:06:17.698Z  read  1   266.1     2.0     3.0     4.1     4.5
2020-11-10T23:06:17.698Z write  1    67.0     3.1     4.1     4.7     4.7
2020-11-10T23:06:18.698Z  read  1   256.0     2.1     3.3     4.2     5.2
2020-11-10T23:06:18.698Z write  1    77.0     3.3     4.1     4.5     4.5
2020-11-10T23:06:19.698Z  read  1   267.0     2.1     3.4     4.1     5.2
2020-11-10T23:06:19.698Z write  1    66.0     3.3     4.5     5.5     5.5
2020-11-10T23:06:20.698Z  read  1   274.9     2.0     3.1     3.8     4.5
2020-11-10T23:06:20.698Z write  1    59.0     3.3     4.1     5.2     5.2
2020-11-10T23:06:21.698Z  read  1   269.1     2.0     3.1     3.8     3.9
2020-11-10T23:06:21.698Z write  1    64.0     3.3     4.7     5.2     5.2
2020-11-10T23:06:22.698Z  read  1   266.0     2.1     3.3     4.5     5.0
2020-11-10T23:06:22.698Z write  1    66.0     3.1     4.5     8.9     8.9
2020-11-10T23:06:23.698Z  read  1   264.0     2.1     3.1     3.8     4.7
2020-11-10T23:06:23.698Z write  1    69.0     3.1     4.2     5.0     5.0
2020-11-10T23:06:24.698Z  read  1   272.0     2.1     3.5     5.0     5.0
2020-11-10T23:06:24.698Z write  1    61.0     3.3     4.2     4.7     4.7
2020-11-10T23:06:25.698Z  read  1   276.0     2.1     3.1     5.0    14.2
2020-11-10T23:06:25.698Z write  1    57.0     3.4     4.5     6.0     6.0
2020-11-10T23:06:26.698Z  read  1   271.9     2.0     3.3     5.0     8.9
2020-11-10T23:06:26.698Z write  1    62.0     3.3     4.7     6.3     6.3
2020-11-10T23:06:27.698Z  read  1   260.1     2.0     3.0     3.7     3.7
2020-11-10T23:06:27.698Z write  1    72.0     3.4     4.2     5.0     5.0
2020-11-10T23:06:28.698Z  read  1   272.0     2.1     3.4     6.3    10.5
2020-11-10T23:06:28.698Z write  1    61.0     3.1     4.1     6.8     6.8
2020-11-10T23:06:29.699Z  read  1   270.9     2.0     3.0     3.5     5.0
2020-11-10T23:06:29.699Z write  1    63.0     3.3     4.5     5.5     5.5
2020-11-10T23:06:30.698Z  read  1   269.2     2.0     3.4     4.5    10.0
2020-11-10T23:06:30.698Z write  1    64.0     3.3     4.7    11.0    11.0
2020-11-10T23:06:31.699Z  read  1   260.9     2.0     2.9     3.7     5.0
2020-11-10T23:06:31.699Z write  1    71.0     3.3     4.5     4.7     4.7
2020-11-10T23:06:32.699Z  read  1   250.0     2.0     3.1     6.0    10.0
2020-11-10T23:06:32.699Z write  1    84.0     3.1     4.1     4.5     4.5
2020-11-10T23:06:33.699Z  read  1   271.0     2.0     3.0     3.5     4.2
2020-11-10T23:06:33.699Z write  1    62.0     3.0     3.9     4.5     4.5
2020-11-10T23:06:34.698Z  read  1   269.1     2.1     3.4     3.9     5.5
2020-11-10T23:06:34.698Z write  1    63.0     3.5     5.0     6.3     6.3
2020-11-10T23:06:35.698Z  read  1   276.9     2.0     3.3     4.1     4.7
2020-11-10T23:06:35.698Z write  1    57.0     3.1     4.1     5.0     5.0
2020-11-10T23:06:36.699Z  read  1   262.0     2.0     3.1     3.9     5.2
2020-11-10T23:06:36.699Z write  1    70.0     3.3     4.1     5.0     5.0
2020-11-10T23:06:37.698Z  read  1   273.1     2.1     3.3     4.5     5.8
2020-11-10T23:06:37.698Z write  1    60.0     3.1     4.1     4.7     4.7
2020-11-10T23:06:38.698Z  read  1   276.0     2.1     3.1     4.5     6.6
2020-11-10T23:06:38.698Z write  1    57.0     3.4     4.1     4.5     4.5
2020-11-10T23:06:39.698Z  read  1   274.0     2.0     3.3     4.1     6.0
2020-11-10T23:06:39.698Z write  1    59.0     3.3     4.1     8.9     8.9
2020-11-10T23:06:40.698Z  read  1   264.0     2.0     3.1     3.5     4.5
2020-11-10T23:06:40.698Z write  1    69.0     3.3     4.5     9.4     9.4
2020-11-10T23:06:41.698Z  read  1   256.0     2.1     3.1     3.4     3.8
2020-11-10T23:06:41.698Z write  1    77.0     3.3     5.0     6.3     6.3
2020-11-10T23:06:42.699Z  read  1   265.8     2.1     3.1     4.1     4.7
2020-11-10T23:06:42.699Z write  1    67.9     3.3     3.9     4.2     4.2
2020-11-10T23:06:43.698Z  read  1   273.2     2.2     3.3     3.7     3.9
2020-11-10T23:06:43.698Z write  1    59.0     3.0     4.2     5.0     5.0
2020-11-10T23:06:44.698Z  read  1   266.1     2.0     3.4     3.8     4.5
2020-11-10T23:06:44.698Z write  1    68.0     3.1     4.5     5.2     5.2
2020-11-10T23:06:45.698Z  read  1   270.9     2.0     2.9     3.7     3.8
2020-11-10T23:06:45.698Z write  1    61.0     3.4     4.5     5.8     5.8
2020-11-10T23:06:46.698Z  read  1   274.0     2.0     3.3     3.7     4.1
2020-11-10T23:06:46.698Z write  1    59.0     3.3     4.5     5.2     5.2
2020-11-10T23:06:47.698Z  read  1   262.0     2.0     3.3     3.9     5.2
2020-11-10T23:06:47.698Z write  1    71.0     3.1     4.1     4.2     4.2
2020-11-10T23:06:48.698Z  read  1   276.0     2.0     3.0     3.7     4.5
2020-11-10T23:06:48.698Z write  1    57.0     3.3     3.9     5.0     5.0
2020-11-10T23:06:49.699Z  read  1   278.9     2.0     3.1     4.7     6.8
2020-11-10T23:06:49.699Z write  1    54.0     3.3     4.2     4.5     4.5
2020-11-10T23:06:50.699Z  read  1   265.0     2.0     3.0     3.8     4.5
2020-11-10T23:06:50.699Z write  1    69.0     3.1     4.5     5.5     5.5
2020-11-10T23:06:51.698Z  read  1   255.1     2.0     3.1     3.8     4.7
2020-11-10T23:06:51.698Z write  1    77.0     3.0     4.5     5.5     5.5
2020-11-10T23:06:52.699Z  read  1   262.9     2.0     3.3     3.7     4.1
2020-11-10T23:06:52.699Z write  1    70.0     3.3     4.7     8.9     8.9
2020-11-10T23:06:53.698Z  read  1   265.1     2.1     3.1     3.8     4.2
2020-11-10T23:06:53.698Z write  1    68.0     3.1     4.1     4.5     4.5
2020-11-10T23:06:54.698Z  read  1   269.0     2.0     3.3     4.2     5.2
2020-11-10T23:06:54.698Z write  1    64.0     3.1     4.5     5.0     5.0
2020-11-10T23:06:55.699Z  read  1   273.0     2.0     3.3     4.1     4.7
2020-11-10T23:06:55.699Z write  1    61.0     3.1     4.1     5.2     5.2
2020-11-10T23:06:56.698Z  read  1   272.0     2.0     3.1     3.7     5.5
2020-11-10T23:06:56.698Z write  1    60.0     3.4     4.1     4.5     4.5
2020-11-10T23:06:57.699Z  read  1   267.7     2.0     3.1     4.5     7.9
2020-11-10T23:06:57.699Z write  1    65.9     3.3     4.1     5.0     5.0
2020-11-10T23:06:58.699Z  read  1   274.3     2.0     3.0     3.8     4.1
2020-11-10T23:06:58.699Z write  1    58.1     3.3     4.5     5.2     5.2
2020-11-10T23:06:59.699Z  read  1   272.9     2.0     3.1     4.5     4.7
2020-11-10T23:06:59.699Z write  1    60.0     3.1     4.2     4.7     4.7
2020-11-10T23:07:00.699Z  read  1   267.0     2.0     3.3     3.8     5.2
2020-11-10T23:07:00.699Z write  1    66.0     3.3     4.1     6.3     6.3
2020-11-10T23:07:01.699Z  read  1   270.1     2.0     3.3     4.7     5.0
2020-11-10T23:07:01.699Z write  1    63.0     3.1     4.2     6.6     6.6
2020-11-10T23:07:02.699Z  read  1   268.0     2.2     3.3     4.1     4.7
2020-11-10T23:07:02.699Z write  1    65.0     3.3     4.5     5.5     5.5
2020-11-10T23:07:03.698Z  read  1   283.0     2.2     3.1     4.7     5.5
2020-11-10T23:07:03.698Z write  1    51.0     3.3     4.1     4.5     4.5
2020-11-10T23:07:04.699Z  read  1   254.0     2.0     3.0     3.8     7.9
2020-11-10T23:07:04.699Z write  1    79.0     3.3     4.5     7.3     7.3
2020-11-10T23:07:05.700Z  read  1   263.7     2.0     3.0     3.5     4.7
2020-11-10T23:07:05.700Z write  1    68.9     3.3     4.1     6.6     6.6
2020-11-10T23:07:06.699Z  read  1   272.1     2.0     3.0     3.9     4.2
2020-11-10T23:07:06.699Z write  1    60.0     3.3     4.2     4.7     4.7
2020-11-10T23:07:07.699Z  read  1   256.1     2.0     3.3     3.9     6.8
2020-11-10T23:07:07.699Z write  1    78.0     3.1     4.5     6.3     6.3
2020-11-10T23:07:08.699Z  read  1   266.0     2.0     3.0     3.5     5.8
2020-11-10T23:07:08.699Z write  1    66.0     3.1     4.2     5.0     5.0
2020-11-10T23:07:09.699Z  read  1   266.0     2.0     3.5     6.0    10.5
2020-11-10T23:07:09.699Z write  1    68.0     3.3     4.7     5.5     5.5
2020-11-10T23:07:10.699Z  read  1   253.0     2.0     3.3     3.8     4.5
2020-11-10T23:07:10.699Z write  1    80.0     3.1     4.1     4.5     4.5
2020-11-10T23:07:11.699Z  read  1   267.0     2.0     3.0     3.4     3.9
2020-11-10T23:07:11.699Z write  1    65.0     3.1     4.1     5.0     5.0
2020-11-10T23:07:12.699Z  read  1   274.9     2.0     3.1     3.7     4.5
2020-11-10T23:07:12.699Z write  1    58.0     3.0     4.5     4.7     4.7
2020-11-10T23:07:13.699Z  read  1   259.0     2.0     3.3     4.1     4.7
2020-11-10T23:07:13.699Z write  1    74.0     3.3     4.2     5.2     5.2
2020-11-10T23:07:14.700Z  read  1   273.7     2.0     3.4     4.1     4.5
2020-11-10T23:07:14.700Z write  1    59.9     3.4     4.7     5.5     5.5
2020-11-10T23:07:15.699Z  read  1   262.1     2.0     3.0     4.1     4.2
2020-11-10T23:07:15.699Z write  1    70.0     3.1     3.9     4.5     4.5
2020-11-10T23:07:16.699Z  read  1   268.1     2.0     3.1     3.9     4.7
2020-11-10T23:07:16.699Z write  1    65.0     3.3     4.2     5.8     5.8
2020-11-10T23:07:17.699Z  read  1   277.0     2.0     3.1     4.5     7.6
2020-11-10T23:07:17.699Z write  1    56.0     3.3     4.2     4.7     4.7
2020-11-10T23:07:18.699Z  read  1   271.0     2.0     3.4     4.5     5.2
2020-11-10T23:07:18.699Z write  1    62.0     3.1     4.2     4.7     4.7
2020-11-10T23:07:19.699Z  read  1   264.9     2.0     3.1     4.7     5.2
2020-11-10T23:07:19.699Z write  1    68.0     3.3     3.9     4.5     4.5
2020-11-10T23:07:20.699Z  read  1   267.0     2.0     3.3     3.8     5.8
2020-11-10T23:07:20.699Z write  1    67.0     3.1     3.9     4.5     4.5
2020-11-10T23:07:21.699Z  read  1   253.0     2.0     3.4     4.7    11.5
2020-11-10T23:07:21.699Z write  1    79.0     3.3     4.1     4.2     4.2
2020-11-10T23:07:22.699Z  read  1   251.0     2.0     3.3     4.2     4.5
2020-11-10T23:07:22.699Z write  1    82.0     3.3     3.9     4.7     4.7
2020-11-10T23:07:23.699Z  read  1   266.0     2.0     3.3     4.5     6.0
2020-11-10T23:07:23.699Z write  1    67.0     3.3     3.9     7.3     7.3
2020-11-10T23:07:24.700Z  read  1   273.8     2.0     3.4     3.7     7.3
2020-11-10T23:07:24.700Z write  1    59.9     3.3     4.5     8.9     8.9
2020-11-10T23:07:25.699Z  read  1   263.2     2.0     3.1     3.7     5.2
2020-11-10T23:07:25.699Z write  1    69.1     3.0     4.2     4.5     4.5
2020-11-10T23:07:26.699Z  read  1   265.0     2.0     3.1     4.5     5.2
2020-11-10T23:07:26.699Z write  1    68.0     3.1     4.5     5.0     5.0
2020-11-10T23:07:27.700Z  read  1   268.7     2.0     3.5     4.5     4.7
2020-11-10T23:07:27.700Z write  1    64.9     3.1     4.1     5.2     5.2
2020-11-10T23:07:28.699Z  read  1   265.1     2.1     3.3     3.8     4.7
2020-11-10T23:07:28.699Z write  1    68.0     3.1     4.2     6.8     6.8
2020-11-10T23:07:29.700Z  read  1   273.9     2.0     3.0     3.5     5.0
2020-11-10T23:07:29.700Z write  1    59.0     3.1     4.2     5.2     5.2
2020-11-10T23:07:30.699Z  read  1   263.2     2.0     3.4     3.9     5.5
2020-11-10T23:07:30.699Z write  1    69.1     3.1     4.1     4.5     4.5
2020-11-10T23:07:31.699Z  read  1   267.0     2.0     3.3     3.9     5.0
2020-11-10T23:07:31.699Z write  1    66.0     3.1     3.9     4.5     4.5
2020-11-10T23:07:32.699Z  read  1   258.9     2.0     3.1     3.5     4.5
2020-11-10T23:07:32.699Z write  1    74.0     3.1     4.5     5.0     5.0
2020-11-10T23:07:33.700Z  read  1   268.9     2.1     3.3     3.8     5.0
2020-11-10T23:07:33.700Z write  1    65.0     3.1     4.5     5.0     5.0
2020-11-10T23:07:34.700Z  read  1   266.0     2.1     3.4     4.5     7.1
2020-11-10T23:07:34.700Z write  1    67.0     3.4     4.5     5.8     5.8
2020-11-10T23:07:35.699Z  read  1   259.2     2.0     3.1     3.7     4.2
2020-11-10T23:07:35.699Z write  1    73.1     3.1     4.2     5.0     5.0
2020-11-10T23:07:36.699Z  read  1   282.0     2.0     3.5     5.0     7.6
2020-11-10T23:07:36.699Z write  1    51.0     3.4     5.5     6.3     6.3
2020-11-10T23:07:37.699Z  read  1   267.9     2.1     3.7     4.7     5.5
2020-11-10T23:07:37.699Z write  1    65.0     3.3     4.5     5.5     5.5
2020-11-10T23:07:38.700Z  read  1   263.9     2.1     3.1     4.2     8.9
2020-11-10T23:07:38.700Z write  1    70.0     3.1     4.2     6.0     6.0
2020-11-10T23:07:39.699Z  read  1   257.1     2.0     3.4     5.2     5.8
2020-11-10T23:07:39.699Z write  1    76.0     3.1     5.0     7.6     7.6
2020-11-10T23:07:40.699Z  read  1   258.1     2.0     3.3     3.7     4.2
2020-11-10T23:07:40.699Z write  1    74.0     3.1     4.5     4.5     4.5
2020-11-10T23:07:41.699Z  read  1   269.0     2.0     3.1     4.2     5.5
2020-11-10T23:07:41.699Z write  1    64.0     3.4     4.2     5.0     5.0
2020-11-10T23:07:42.700Z  read  1   266.9     2.0     3.1     3.7     4.5
2020-11-10T23:07:42.700Z write  1    67.0     3.1     4.2     6.6     6.6
2020-11-10T23:07:43.699Z  read  1   267.1     2.1     3.0     4.5     4.7
2020-11-10T23:07:43.699Z write  1    66.0     3.3     4.2     4.7     4.7
2020-11-10T23:07:44.699Z  read  1   259.0     2.0     3.1     4.1     8.1
2020-11-10T23:07:44.699Z write  1    73.0     3.1     4.2     4.7     4.7
2020-11-10T23:07:45.699Z  read  1   255.0     2.0     2.9     3.7     6.6
2020-11-10T23:07:45.699Z write  1    79.0     3.1     3.9     4.5     4.5
2020-11-10T23:07:46.699Z  read  1   268.0     2.1     3.1     4.2     4.7
2020-11-10T23:07:46.699Z write  1    64.0     3.1     4.5     4.7     4.7
2020-11-10T23:07:47.699Z  read  1   279.0     2.0     3.1     4.1     4.5
2020-11-10T23:07:47.699Z write  1    55.0     3.3     4.1     4.7     4.7
2020-11-10T23:07:48.699Z  read  1   266.0     2.0     3.3     4.5     6.0
2020-11-10T23:07:48.699Z write  1    66.0     3.3     4.1     6.0     6.0
2020-11-10T23:07:49.700Z  read  1   274.9     2.0     3.3     4.2     5.0
2020-11-10T23:07:49.700Z write  1    58.0     3.3     4.1     4.5     4.5
2020-11-10T23:07:50.700Z  read  1   268.9     2.0     3.1     4.1     4.5
2020-11-10T23:07:50.700Z write  1    65.0     3.3     4.5     5.2     5.2
2020-11-10T23:07:51.699Z  read  1   264.2     2.0     3.3     3.9     4.7
2020-11-10T23:07:51.699Z write  1    68.0     3.3     4.1     6.3     6.3
2020-11-10T23:07:52.699Z  read  1   268.0     2.1     3.3     4.5     5.2
2020-11-10T23:07:52.699Z write  1    65.0     3.1     4.1     4.5     4.5
2020-11-10T23:07:53.700Z  read  1   257.8     2.0     3.1     3.9     4.2
2020-11-10T23:07:53.700Z write  1    74.9     3.1     3.9     6.0     6.0
2020-11-10T23:07:54.699Z  read  1   264.2     2.0     3.0     3.8     5.0
2020-11-10T23:07:54.699Z write  1    69.0     3.3     5.0     6.6     6.6
2020-11-10T23:07:55.700Z  read  1   270.7     2.0     3.3     4.1     4.7
2020-11-10T23:07:55.700Z write  1    62.9     3.3     4.5     5.8     5.8
2020-11-10T23:07:56.699Z  read  1   268.2     2.0     3.3     3.8     4.5
2020-11-10T23:07:56.699Z write  1    64.1     3.0     4.5     5.8     5.8
2020-11-10T23:07:57.699Z  read  1   269.0     2.0     3.1     5.0    10.5
2020-11-10T23:07:57.699Z write  1    64.0     3.1     4.2     5.2     5.2
2020-11-10T23:07:58.699Z  read  1   275.0     2.0     3.4     4.1     4.7
2020-11-10T23:07:58.699Z write  1    59.0     3.0     4.2     4.5     4.5
2020-11-10T23:07:59.699Z  read  1   272.0     2.1     3.3     4.5     5.2
2020-11-10T23:07:59.699Z write  1    60.0     3.1     4.2     5.8     5.8
2020-11-10T23:08:00.699Z  read  1   268.0     2.0     3.0     3.8     4.5
2020-11-10T23:08:00.699Z write  1    65.0     3.3     4.5     4.7     4.7
2020-11-10T23:08:01.699Z  read  1   273.0     2.0     3.1     4.2     5.0
2020-11-10T23:08:01.699Z write  1    60.0     3.4     5.0     5.2     5.2
2020-11-10T23:08:02.700Z  read  1   278.7     2.1     3.4     4.5     5.0
2020-11-10T23:08:02.700Z write  1    54.9     3.4     4.5     4.5     4.5
2020-11-10T23:08:03.699Z  read  1   275.2     2.0     3.3     3.8     4.7
2020-11-10T23:08:03.699Z write  1    57.1     3.4     4.2     4.7     4.7
2020-11-10T23:08:04.699Z  read  1   273.0     2.0     3.3     4.5     4.7
2020-11-10T23:08:04.699Z write  1    60.0     3.1     4.2     4.5     4.5
2020-11-10T23:08:05.700Z  read  1   264.9     2.1     3.3     3.9     4.5
2020-11-10T23:08:05.700Z write  1    68.0     3.3     4.1     4.5     4.5
2020-11-10T23:08:06.701Z  read  1   267.7     2.0     3.1     3.7     4.1
2020-11-10T23:08:06.701Z write  1    65.9     3.1     4.2     5.5     5.5
2020-11-10T23:08:07.700Z  read  1   265.3     2.0     3.5     4.5     4.7
2020-11-10T23:08:07.700Z write  1    67.1     3.1     4.5     5.0     5.0
2020-11-10T23:08:08.700Z  read  1   276.0     2.0     3.1     4.5     4.7
2020-11-10T23:08:08.700Z write  1    58.0     3.4     4.7     5.2     5.2
2020-11-10T23:08:09.699Z  read  1   272.0     2.0     3.0     3.1     3.9
2020-11-10T23:08:09.699Z write  1    60.0     3.3     4.1     5.0     5.0
2020-11-10T23:08:10.700Z  read  1   278.8     2.0     3.1     4.5     6.6
2020-11-10T23:08:10.700Z write  1    55.0     3.1     4.2     5.0     5.0
2020-11-10T23:08:11.700Z  read  1   266.2     2.1     3.1     3.7     3.7
2020-11-10T23:08:11.700Z write  1    66.1     3.0     3.9     4.1     4.1
2020-11-10T23:08:12.700Z  read  1   272.9     2.0     3.4     4.5     4.5
2020-11-10T23:08:12.700Z write  1    60.0     3.1     4.7     7.3     7.3
2020-11-10T23:08:13.700Z  read  1   265.1     2.1     3.3     4.5     5.8
2020-11-10T23:08:13.700Z write  1    68.0     3.3     4.5     7.3     7.3
2020-11-10T23:08:14.700Z  read  1   259.0     2.1     3.3     4.2     5.8
2020-11-10T23:08:14.700Z write  1    74.0     3.3     4.1     4.5     4.5
2020-11-10T23:08:15.700Z  read  1   271.0     2.0     3.1     4.1     5.8
2020-11-10T23:08:15.700Z write  1    62.0     3.1     4.2     4.5     4.5
2020-11-10T23:08:16.700Z  read  1   267.8     2.0     3.1     4.5     4.5
2020-11-10T23:08:16.700Z write  1    66.0     3.3     4.7     5.2     5.2
2020-11-10T23:08:17.700Z  read  1   267.2     2.0     3.3     4.5     6.0
2020-11-10T23:08:17.700Z write  1    65.0     3.3     4.1     5.2     5.2
2020-11-10T23:08:18.700Z  read  1   267.0     2.1     3.1     4.5     5.2
2020-11-10T23:08:18.700Z write  1    66.0     3.4     4.2     5.2     5.2
2020-11-10T23:08:19.700Z  read  1   259.0     2.0     3.1     3.7     3.9
2020-11-10T23:08:19.700Z write  1    74.0     3.3     4.2     4.7     4.7
2020-11-10T23:08:20.700Z  read  1   280.0     2.0     3.0     3.7     3.8
2020-11-10T23:08:20.700Z write  1    53.0     3.1     4.5     4.7     4.7
2020-11-10T23:08:21.700Z  read  1   259.0     2.0     3.3     5.2     8.9
2020-11-10T23:08:21.700Z write  1    74.0     3.3     4.2     6.0     6.0
2020-11-10T23:08:22.700Z  read  1   264.0     2.0     3.0     3.5     3.8
2020-11-10T23:08:22.700Z write  1    69.0     3.4     4.5     4.7     4.7
2020-11-10T23:08:23.700Z  read  1   268.0     2.1     3.4     4.1     5.0
2020-11-10T23:08:23.700Z write  1    65.0     3.1     4.7     5.2     5.2
2020-11-10T23:08:24.700Z  read  1   257.0     2.0     3.1     3.9     4.7
2020-11-10T23:08:24.700Z write  1    75.0     3.1     4.7     5.0     5.0
2020-11-10T23:08:25.700Z  read  1   271.0     2.1     3.1     3.5     5.0
2020-11-10T23:08:25.700Z write  1    63.0     3.1     4.1     5.0     5.0
2020-11-10T23:08:26.700Z  read  1   263.0     2.0     3.3     4.5     6.3
2020-11-10T23:08:26.700Z write  1    70.0     3.0     3.9     7.1     7.1
2020-11-10T23:08:27.700Z  read  1   260.0     2.0     3.3     4.5     5.0
2020-11-10T23:08:27.700Z write  1    73.0     3.1     4.5     5.2     5.2
2020-11-10T23:08:28.700Z  read  1   263.0     2.0     3.1     3.7     4.5
2020-11-10T23:08:28.700Z write  1    71.0     3.3     4.5     6.0     6.0
2020-11-10T23:08:29.700Z  read  1   268.9     2.0     3.3     3.7     3.7
2020-11-10T23:08:29.700Z write  1    64.0     3.1     4.1     8.1     8.1
2020-11-10T23:08:30.700Z  read  1   265.1     2.0     3.3     4.1     8.9
2020-11-10T23:08:30.700Z write  1    67.0     3.0     3.9     4.2     4.2
2020-11-10T23:08:31.701Z  read  1   269.8     2.0     3.1     3.9     5.8
2020-11-10T23:08:31.701Z write  1    63.9     3.1     4.2     4.7     4.7
2020-11-10T23:08:32.700Z  read  1   272.1     2.0     3.1     3.8     8.1
2020-11-10T23:08:32.700Z write  1    60.0     3.0     3.9     4.2     4.2
